,postal_code,city_name,longitude,latitude,lowercase,nis_code
2696,9080,Lochristi,3.8271355,51.0991574,lochristi,44034
2697,9111,Belsele,4.0917750185456,51.1570236,belsele,46021
2698,9130,Kieldrecht,4.1983386657846,51.3038751,kieldrecht,46003
2699,9130,Verrebroek,4.1871839695525,51.2540739,verrebroek,46003
2700,9140,Tielrode,4.1736809973609,51.12202775,tielrode,46025
2701,9160,Daknam,3.9808547859604,51.12798595,daknam,46014
2702,9160,Lokeren,3.9911114,51.1042159,lokeren,46014
2703,9190,Kemzeke,4.0771037,51.2065228,kemzeke,46024
2704,9200,Appels,4.0562275450955,51.02983825,appels,42006
2705,9230,Westrem,3.8614248,50.9697855,westrem,42025
2706,9255,Buggenhout,4.192804319009,51.0113077,buggenhout,42004
2707,9270,Kalken,3.918568,51.0370133,kalken,42010
2708,9290,Uitbergen,3.9639785004366,51.0278435,uitbergen,42003
2709,9300,Aalst,4.0396424203486,50.9429755,aalst,41002
2710,9308,Hofstade,4.0298563154701,50.96682385,hofstade,41002
2711,9340,Smetlede,3.9269566,50.9660712,smetlede,41034
2712,9401,Pollare,3.9969451,50.8168641,pollare,41048
2713,9420,Aaigem,3.9366909,50.8894174,aaigem,41082
2714,9450,Denderhoutem,4.0059338596505,50.878059,denderhoutem,41024
2715,9451,Kerksken,3.9792346670559,50.88457295,kerksken,41024
2716,9473,Welle,4.0448599,50.9005405,welle,41011
2717,9506,Idegem,3.9295308016087,50.8043243,idegem,41018
2718,9506,Smeerebbe-Vloerzegem,3.9259210427614,50.81624535,smeerebbevloerzegem,41018
2719,9520,Oombergen,3.8381185,50.8988376,oombergen,41081
2720,9520,Zonnegem,3.9163011372068,50.93017155,zonnegem,41063
2721,9550,Herzele,3.8873953834097,50.88830225,herzele,41027
2722,9550,Sint-Lievens-Esse,3.8871129,50.8553127,sintlievensesse,41027
2723,9571,Hemelveerdegem,3.8638783508569,50.8088369,hemelveerdegem,45063
2724,9572,Sint-Martens-Lierde,3.8157846440419,50.80452055,sintmartenslierde,45063
2725,9620,Erwetegem,3.8142328,50.8558332,erwetegem,41081
2726,9620,Godveerdegem,3.8204374,50.8594123,godveerdegem,41081
2727,9620,Sint-Maria-Oudenhove,3.7998568349562,50.82512665,sintmariaoudenhove,41081
2728,9620,Zottegem,3.8155460176798,50.86909165,zottegem,41081
2729,9630,Beerlegem,3.719796314005,50.90267645,beerlegem,45065
2730,9630,Dikkele,3.7418503,50.9034583,dikkele,45065
2731,9630,Hundelgem,3.7552865,50.8891513,hundelgem,45065
2732,9630,Zwalm,3.719334,50.8793307,zwalm,45065
2733,9667,Horebeke,3.6920346,50.8348628,horebeke,45062
2734,9667,Sint-Kornelis-Horebeke,3.6991826,50.8356339,sintkornelishorebeke,45062
2735,9680,Etikhove,3.625998,50.8129246,etikhove,45064
2736,9690,Kluisbergen,3.5212498,50.7782986,kluisbergen,45060
2737,9690,Ruien,3.4860074,50.7739701,ruien,45060
2738,9690,Zulzeke,3.569982,50.7912081,zulzeke,45060
2739,9700,Bevere,3.5955691,50.8513634,bevere,45035
2740,9770,Kruishoutem,3.5404462768494,50.9200896,kruishoutem,45068
2741,9790,Moregem,3.5623575,50.8503548,moregem,45061
2742,9800,Grammene,3.468333,50.9764412,grammene,44083
2743,9820,Bottelare,3.7552702,50.9635195,bottelare,44043
2744,9820,Munte,3.7445458,50.9452452,munte,44043
2745,9820,Schelderode,3.7131906,50.9698809,schelderode,44043
2746,9830,Sint-Martens-Latem,3.6306291238782,51.0134462,sintmartenslatem,44064
2747,9860,Gijzenzele,3.8164475,50.971061,gijzenzele,44052
2748,9870,Olsene,3.4651619,50.9357958,olsene,44081
2749,9890,Gavere,3.6614192,50.9292335,gavere,44020
2750,9931,Oostwinkel,3.5253176,51.150867,oostwinkel,44085
2751,9940,Kluizen,3.732612,51.1547125,kluizen,44019
2752,9970,Kaprijke,3.6219251372375,51.228952,kaprijke,43007
2753,9971,Lembeke,3.6346312134542,51.19424,lembeke,43007
2754,9981,Sint-Margriete,3.5315005565828,51.26767195,sintmargriete,43014
2755,9991,Adegem,3.4858471,51.2035291,adegem,43010
2756,9992,Middelburg,3.4071425562584,51.25583235,middelburg,43010
